Individual	Parent1	Parent2	Pedigree	Synonyms	Comment
TN99-117	N92-189	V90-1012	( N92-189 ( AU82-211 ( N73-693 ( D68-216 ( Dyer , Bragg ) , Ransom ) , F76-8757 ) , N85-578 ) , V90-1012 )	-	-
TN99-184	K1309	V90-1012	( K1309 ( K1133 ( V75-345 ( Essex , Shore ) , S76-2120 ( D67-3297 , Essex ) ) , N83-375 ( N76-098 ( N70-1741 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ( PI_23211 , - ) ) ) ) ) , Essex ) , N76-683 ( N70-1501 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) ) ) , V90-1012 )	-	-
TN99-186	K1309	V90-1012	( K1309 ( K1133 ( V75-345 ( Essex , Shore ) , S76-2120 ( D67-3297 , Essex ) ) , N83-375 ( N76-098 ( N70-1741 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ( Clemson ( PI_71659 , - ) ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ( PI_23211 , - ) ) ) ) ) , Essex ) , N76-683 ( N70-1501 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , N70-2173 ( Hampton ( Majos ( Tokyo ( PI_8424 , - ) , Yelredo ( Mammoth_Yellow , Laredo ) ) , Lee ) , Ransom ) ) ) ) , V90-1012 )	-	-
TN99-191	TN92-64	TN93-55	( TN92-64 ( TN4-86 , TN83-22 ) , TN93-55 )	-	-
TSB88-1266	Braxton	N77-889	( Braxton , N77-889 ( N70-1549 ( Dare , D65-6765 ( D58-3358 , D59-9289 ( D51-4877 ( Roanoke , N45-745 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) ( Tokyo ( PI_8424 , - ) ( PI_8424 , - ) , PI_54610 ) , C.N.S. ( Clemson ( PI_71659 , - ) , - ) ) ) , D55-4168 ( Ogden ( Tokyo ( PI_8424 , - ) , PI_54610 ) , Biloxi ( PI_23211 , - ) ) ) ) ) , Centennial ) )	-	-
TSB90-302	Dowling	Braxton	( Dowling , Braxton )	-	-
TX12-06	V99-1685	R01-3474F	( V99-1685 , R01-3474F ( Caviness , PI_594208 ) )	-	-
TX12-09	V99-1685	R01-3474F	( V99-1685 , R01-3474F ( Caviness , PI_594208 ) )	-	-
TX12-10	V99-1685	R01-3474F	( V99-1685 , R01-3474F ( Caviness , PI_594208 ) )	-	-
TX_74053	TN94-213	MD94-5396	( TN94-213 ( S85-1009 ( Bedford , Essex ) , Hutcheson ) , MD94-5396 ( Ripley , Clifford ) )	-	-
Tamahikari	Souga_Zairai	Chuu_Teppou	( Souga_Zairai , Chuu_Teppou )	-	-
Tamanishike	Landrace	-	( Landrace , - )	-	-
Tanner	Otootan	-	( Otootan ( PI_548479 , - ) , - )	-	Selection from Otootan
Tennessee_Non_pop	Tokyo	PI_54610	( Tokyo ( PI_8424 , - ) , PI_54610 )	-	Bulletin 1746
Terra-Vig_505	Dare	R64-502	( Dare , R64-502 )	PI 556697	Terral-Norris Seed Company, Inc., PVP 8200153
Terra-Vig_606	Dare	D64-3937	( Dare , D64-3937 ( Hill , D59-1619 ) )	PI 556612	Terral-Norris Seed Company, Inc., PVP 8000163
Terra-Vig_708	Coker_Hampton_266	Bragg	( Coker_Hampton_266 , Bragg )	PI 556516	Terral-Norris Seed Company, Inc., PVP 7605003
Terral_TV5797	TN5-85	DPL_415	( TN5-85 , DPL_415 ( Essex , DPX_436 ( Pickett_71 , York ) ) )	TVX 9401	-
Thompson_7803	Wells	Williams	( Wells , Williams )	-	-
Thompson_T7803	Wells	Williams	( Wells , Williams )	-	-
Thompson_T8112	Harwood	Williams	( Harwood , Williams )	-	-
Titan	E86067	Kenwood	( E86067 ( A80-145015 , A79-135010 ( Pride_B216 ( Corsoy , Wayne ) , Cumberland ) ) , Kenwood )	PI 608438	-
Toano	Ware	Essex	( Ware , Essex )	PI 508268, V75-183	-
Tokyo	PI_8424	-	( PI_8424 , - )	PI 171454; Tokyo, Jp 1901	-
Traill	M82-996	Sigco_KG20	( M82-996 ( M72-3 ( Evans , Hodgson ) , Peterson_1677 ) , Sigco_KG20 ( McCall , 2S11 ( 059-903 , Hardome ) ) )	PI 596541, ND90-2624	PVP 9700293
Tri-Valley_Charger	IVR_1120	Calland	( IVR_1120 , Calland )	Trivalley Charger	Midwest Oilseeds Inc
Tri-Valley_Charger_III	Mitchell	Cutler_71	( Mitchell ( Amsoy , Wayne ) , Cutler_71 )	Trivalley Charger III	Midwest Oilseeds Inc
Troll	Sprite_87	HC80-1756	( Sprite_87 , HC80-1756 ( L73U-632 ( Miller_67 , L66L-140 ( Wayne , L57-0034 ( Clark , Adams ) ) ) , Elf ) )	PI 614806	-
Ts70-4	Bragg	PI_200492	( Bragg , PI_200492 )	-	-
Ts72-6	Bragg	PI_200492	( Bragg , PI_200492 )	-	-
Ts72-824	Bethel	Clark_63	( Bethel , Clark_63 )	-	-
Ts77-5	D66-8556	Ransom	( D66-8556 ( Bragg , Semmes ) , Ransom )	-	-
